# uuid CTM_BFGS100LS_D3-chi37-j20.35-run0_ctm8_iD3j2025n0
# j2 D chi_obs energy m l0 l1 l2 l3 l4 l5
0.35 3 36.0 -0.5366910737808729 0.2573316856611463 0.9999999999999999 0.44025741172883803 0.4402572101002755 0.3833491761497131 0.3833491300947905 0.3454793937037864
0.35 3 37.0 -0.5366910764757237 0.25733168455774436 1.0 0.44025296874519115 0.44025276712662287 0.3833340534423035 0.38333400749556296 0.3455664031485453
0.35 3 45.0 -0.5366910876289454 0.25733168153043784 1.0 0.446832360536321 0.4452013980235504 0.4058757730227578 0.4001490278539669 0.3490931721732539
0.35 3 54.0 -0.5366910918083876 0.25733168109120236 1.0 0.4471869564105343 0.4471865895226713 0.4071377057342898 0.4071372190672587 0.3514175628268009
0.35 3 63.0 -0.5366910950057119 0.257331680933792 0.9999999999999999 0.44806607956965283 0.4480659296956836 0.41005527932793623 0.41005498965742365 0.3562010712982599
0.35 3 72.0 -0.5366910969450239 0.25733168088262665 1.0 0.44848411172854613 0.4484364977588922 0.41140136251257775 0.4112364624764153 0.3583002283379358
0.35 3 73.0 -0.5366910969939622 0.2573316808762321 1.0 0.44848415136458736 0.4484840157697313 0.41140188417990503 0.41140155673779927 0.35830166406932856
0.35 3 108.0 -0.5366910982898923 0.25733168085676256 1.0 0.45136043625149563 0.45136027011240143 0.4218763913938703 0.42187616988960674 0.3781124608019815
0.35 3 144.0 -0.5366910983264644 0.25733168085610053 1.0 0.4527844526965412 0.452784140992376 0.42720994942582524 0.4272096400646843 0.388806973059242
0.35 3 180.0 -0.5366910983312172 0.25733168085605623 1.0 0.4535440279095948 0.4535437065585901 0.4299649789172922 0.429964625862568 0.39403078337104885
