# uuid CTM_gesdd-D2-chi48-j20.35-run0-iFBc4v
# j2 D chi_obs energy m l0 l1 l2 l3 l4 l5
0.35 2 32.0 -0.5244428666662442 0.3345233525143436 1.0 0.2950904548374725 0.2950904395184876 0.2828560331175675 0.2828559814883652 0.2639143964040823
0.35 2 48.0 -0.5244428666662446 0.33452335251434384 1.0 0.29639158461464765 0.2963915714406207 0.2878281966071552 0.28782814927174566 0.2742606930858594
0.35 2 64.0 -0.5244428666662442 0.3345233525143438 1.0 0.2964211413163972 0.29642114088269195 0.2879353929984485 0.28793539258087975 0.2744651620936118
0.35 2 96.0 -0.5244428666662444 0.33452335251434384 1.0 0.2971733427865857 0.2971733423514621 0.2908596375501863 0.29085963712723995 0.28072860736109784
0.35 2 128.0 -0.5244428666662444 0.33452335251434384 1.0 0.29751803127762116 0.29751803084227735 0.2922413815395654 0.29224138111554565 0.2838314009072553
0.35 2 160.0 -0.5244428666662445 0.33452335251434395 1.0 0.2975250969400608 0.2975250741407463 0.29226974002095185 0.2922696471683738 0.2838948226556664
0.35 2 192.0 -0.5244428666662444 0.33452335251434384 1.0 0.2975891866022103 0.29758918616712143 0.29254477345736524 0.2925447730343588 0.2845805571973626
