# uuid CTM_BFGS100LS_D5-chi125-j20.35-run0_ctm8_iD5j035c100n0
# j2 D chi_obs energy m l0 l1 l2 l3 l4 l5
0.35 5 50.0 -0.5386734968628859 0.20131865406578942 1.0 0.7394404324354298 0.7241597695329736 0.6076386629105575 0.5896606176153145 0.532534984354978
0.35 5 75.0 -0.5387412719740646 0.20116025511940772 1.0 0.7495157153084838 0.7354648307822468 0.6363037242524847 0.6226336596432194 0.5458169503013303
0.35 5 100.0 -0.5387670344024375 0.20112853340659773 1.0 0.7560507032039385 0.7406819075078891 0.6589721998355698 0.6401654400591466 0.5577125938168994
0.35 5 125.0 -0.5387726233223421 0.20111829377268103 1.0 0.7605795405791539 0.7456534399259819 0.6751584932020067 0.6583720471262168 0.5661416216805495
0.35 5 150.0 -0.5387752929025034 0.20111429933304212 0.9999999999999999 0.7638358612335776 0.7494653707915464 0.686525707867328 0.671420388486074 0.5771528899250277
0.35 5 175.0 -0.5387765242518359 0.20111235553391174 0.9999999999999999 0.7663965953654064 0.7518531994411524 0.6952471458938446 0.679490035065378 0.5915064181238869
0.35 5 200.0 -0.5387772675051442 0.20111140617907466 0.9999999999999999 0.767962316213839 0.7531491786316984 0.7006111777136489 0.683764220268667 0.6006284507109519
0.35 5 225.0 -0.5387777036873114 0.20111088811904862 1.0 0.7691445492331651 0.7542888211739421 0.704746250281016 0.6876629743765038 0.6078740348382528
0.35 5 250.0 -0.5387779813947806 0.20111060769404426 1.0 0.770496571224732 0.7557094236364059 0.7097806692194433 0.692848699669139 0.6175760771023281
0.35 5 275.0 -0.5387781473167456 0.20111043093965153 1.0 0.771375767040108 0.7565635344247321 0.7129323830670454 0.6959351814397802 0.6233830649455205
0.35 5 300.0 -0.5387782389556929 0.20111032179997299 1.0 0.7719814825398443 0.7579710478519425 0.7150986319997381 0.7013333810497044 0.6273752357575972
0.35 5 350.0 -0.5387783719806843 0.20111021105069848 1.0 0.7738119558557155 0.7595109750165784 0.7222257103489109 0.7072015970496319 0.6423642397912016
0.35 5 400.0 -0.5387784301078631 0.20111016046991365 1.0 0.7750599959237283 0.7604804163297881 0.7269686810637193 0.7108225019057203 0.6519702253837548
0.35 5 450.0 -0.5387784633513613 0.20111013695947558 1.0 0.7760912588563502 0.7616648421291163 0.7309302696276132 0.7152604652264789 0.6601399067595225
0.35 5 500.0 -0.5387784819598087 0.20111012435384448 1.0 0.7769167282670433 0.7624376300113557 0.7340492186231977 0.7181295142523246 0.666402462745375
