# uuid CTM_BFGS100LS_U1B_D5-chi101-j20.55-run0-iU1BD5j205chi101n0
# j2 D chi_obs energy m l0 l1 l2 l3 l4 l5
0.55 5 50.0 -0.4837896632183068 0.08809271909683608 1.0 0.6175037130035627 0.6175037130035609 0.5328386968346269 0.5307510446431349 0.49333673656755783
0.55 5 75.0 -0.4839992296061829 0.08666443867710777 0.9999999999999999 0.6438882432154933 0.6438882432154931 0.5427455104594925 0.5415081136061258 0.5227020835351733
0.55 5 100.0 -0.48408304988713863 0.08627614253342561 1.0 0.6538982242386733 0.6532199755091898 0.5500827587047354 0.5482316680849958 0.539880159476875
0.55 5 125.0 -0.48414616888036255 0.08611022449342548 1.0 0.6596839126621336 0.6596839126621324 0.55369523939901 0.5505177208614989 0.5505177208614976
0.55 5 150.0 -0.4841811656087719 0.08601240135611007 1.0 0.6631400990766433 0.6631400990766431 0.5578952916181229 0.5578952916181227 0.5565070494975235
0.55 5 175.0 -0.4842021725722172 0.08596150805336197 1.0 0.6657146096117331 0.6657146096117331 0.5637237218587519 0.5637237218587501 0.560464863824416
0.55 5 200.0 -0.48421688624034503 0.08592549999207272 1.0 0.6691867872905499 0.6691867872905496 0.5724501497877287 0.5724501497877269 0.5628226027768878
0.55 5 225.0 -0.48422798669941236 0.08590900491991138 0.9999999999999999 0.6715745055734146 0.6715745055734124 0.5786654339724462 0.5786654339724441 0.5654319591755139
0.55 5 250.0 -0.48423367395254735 0.08589806951086054 1.0 0.6735291197424502 0.6735291197424483 0.5839156021697202 0.5839156021697179 0.5663087506147225
0.55 5 275.0 -0.48423725541764484 0.08589042961988202 1.0 0.6752899010063699 0.6752899010063662 0.5887596046400645 0.5887596046400618 0.5674041498176992
0.55 5 300.0 -0.4842403464055488 0.08588501400639043 1.0 0.676282728659879 0.6762827286598769 0.5913709049224594 0.591370904922459 0.5679814505119669
0.55 5 350.0 -0.4842449763799037 0.08587785759340483 1.0 0.678225077178708 0.6782250771787065 0.5969238896499663 0.5969238896499625 0.5697629298520446
0.55 5 400.0 -0.48424758327719614 0.08587409704112778 0.9999999999999999 0.6805775577731168 0.6805775577731149 0.6037342896577697 0.6037342896577694 0.5715515331304535
0.55 5 450.0 -0.48424936718137246 0.08587165525863402 0.9999999999999999 0.6824041904303578 0.6824041904303568 0.609192920614972 0.6091929206149687 0.5730517806752666
0.55 5 500.0 -0.4842503568337903 0.08587029111665942 0.9999999999999999 0.6839404455179027 0.6839404455179019 0.6138314460126496 0.6138314460126482 0.5736206415402754
0.55 5 550.0 -0.4842510232402844 0.08586933604210545 1.0 0.6854391921288716 0.6854391921288708 0.6187130651002843 0.6187130651002832 0.5746803527752784
0.55 5 600.0 -0.4842514915171442 0.0858686750147726 1.0 0.6866710487575353 0.6866710487575338 0.6225010620877085 0.6225010620877077 0.575639818049964
0.55 5 650.0 -0.4842518367384809 0.08586823755964368 1.0 0.6873763710645697 0.6873763710645684 0.6247064393043037 0.6247064393043018 0.576318349298575
0.55 5 700.0 -0.4842521122294295 0.08586794306260345 1.0 0.6881639240119091 0.6881639240119063 0.6272151371724198 0.6272151371724164 0.5769342816534151
