# uuid CTM_BFGS100LS_D5-chi101-j20.25-run0_ctm8_iD5j015c101n0
# j2 D chi_obs energy m l0 l1 l2 l3 l4 l5
0.25 5 50.0 -0.5908701755736668 0.2488178592787469 0.9999999999999999 0.767307890447174 0.7654111568498876 0.6356523211082054 0.6331937160093477 0.567380736147367
0.25 5 75.0 -0.590932860631173 0.24867366833177715 1.0 0.7791312620378188 0.7772671320995113 0.6739797521135303 0.6714673119036983 0.5892885900057827
0.25 5 100.0 -0.5909458381386437 0.24864814035072882 1.0 0.7864390013221375 0.7847180206738307 0.7005148540409337 0.6983438733820203 0.603066975393595
0.25 5 125.0 -0.5909489821409292 0.24863951941496593 1.0 0.7899612844735713 0.7878236336462634 0.7125788263169842 0.7087849764912229 0.610119341206035
0.25 5 150.0 -0.5909506499071375 0.24863668695875277 1.0 0.7923573856142678 0.7908141772872581 0.7207933717332404 0.7194579658529633 0.6138918786536777
0.25 5 175.0 -0.5909514470231617 0.24863531323586588 1.0 0.7939042628228115 0.7921991618100958 0.7261935160795927 0.7241746725461716 0.6224389466360496
0.25 5 200.0 -0.5909519410595896 0.24863459599772414 1.0 0.7953737472966149 0.7937912486967288 0.7314803794609065 0.7299576436240616 0.6322857593370425
0.25 5 225.0 -0.5909521745208871 0.24863419905587705 1.0 0.7970430040579419 0.7956378566545541 0.7379030468502936 0.7371129560804929 0.6459831385911458
0.25 5 250.0 -0.5909523152481717 0.24863399769695796 0.9999999999999999 0.7987150616995669 0.7967780302097385 0.7445501705324292 0.7414950461415805 0.6600390516883264
0.25 5 275.0 -0.590952413559004 0.24863387869032016 1.0 0.799671557677771 0.7980338068426437 0.7482236098876865 0.7464172130742215 0.6676275406516935
0.25 5 300.0 -0.590952482981518 0.24863380500954838 0.9999999999999999 0.8004150004142349 0.7988426645779544 0.7510789378371167 0.7495596139628254 0.6735378596180144
0.25 5 350.0 -0.5909525610100393 0.24863372522698887 1.0 0.801651235240823 0.7999550581986935 0.7557374071435935 0.7537345557196726 0.6828416395885107
0.25 5 400.0 -0.5909525942001369 0.24863369248557501 1.0 0.802663043699195 0.8009885701466276 0.7595512073202013 0.7576292494350444 0.6904553439601343
0.25 5 450.0 -0.5909526134631109 0.24863367657195226 1.0 0.803271375041852 0.8016729656650163 0.7618467679615679 0.7602069713085835 0.6950806304427933
0.25 5 500.0 -0.5909526236360814 0.24863366766006822 1.0 0.8037813426242025 0.8021962330523806 0.7637702840448699 0.7621881427958481 0.698967530720732
