# uuid CTM_BFGS100LS_U1B_D3-chi72-j20.25-run0-iU1BD3j20c72n0
# j2 D chi_obs energy m l0 l1 l2 l3 l4 l5
0.25 3 36.0 -0.5707004402109233 0.30232126717611657 1.0 0.39314217477610164 0.3931421747761014 0.3453249214186791 0.3453249214186776 0.28437874575801975
0.25 3 37.0 -0.5707004408081724 0.3023212669708869 1.0 0.39313653301586904 0.3931365330158675 0.3453059584551534 0.3453059584551534 0.28435063443618397
0.25 3 45.0 -0.5707004423555564 0.3023212666580566 1.0 0.3984476291992991 0.39844762919929855 0.36339322066566954 0.36339322066566787 0.31439888303773805
0.25 3 54.0 -0.570700442568675 0.30232126663050785 0.9999999999999999 0.3992140476773493 0.39921404767734786 0.36602774432501195 0.36602774432501123 0.3190052664316423
0.25 3 63.0 -0.5707004426072476 0.302321266621733 1.0 0.40033782875938795 0.40033782875938767 0.3700325542275617 0.3700325542275593 0.3263758702677711
0.25 3 72.0 -0.5707004427519043 0.3023212666183568 1.0 0.4006553546703687 0.40065535467036845 0.3711834364866472 0.3711834364866459 0.32857172176027166
0.25 3 73.0 -0.5707004427549842 0.3023212666182138 1.0 0.4006557310717826 0.40065573107178043 0.37118459967474016 0.3711845996747388 0.3285734531867454
0.25 3 108.0 -0.5707004429435806 0.3023212666173847 1.0 0.40346008639697933 0.4034600863969788 0.38151506663941237 0.3815150666394113 0.34859631747929054
0.25 3 144.0 -0.5707004429465571 0.3023212666173557 1.0 0.4039976391122988 0.4039976391122984 0.38350990667573925 0.3835099066757392 0.35253982706103987
0.25 3 180.0 -0.5707004429466978 0.3023212666173545 1.0 0.4043467951286934 0.4043467951286918 0.3847495534321457 0.38474955343214534 0.3548138594643865
0.25 3 216.0 -0.5707004429467383 0.30232126661735426 1.0 0.4052575105903516 0.40525751059035103 0.3881719018378987 0.3881719018378984 0.3616966953196338
0.25 3 252.0 -0.5707004429467425 0.3023212666173542 1.0 0.40556983576321604 0.40556983576321565 0.3893487944972977 0.389348794497297 0.3640871288483991
0.25 3 270.0 -0.5707004429467425 0.3023212666173539 1.0 0.4059146590697565 0.40591465906975455 0.3906742544502623 0.39067425445026116 0.36687127568889283
