# uuid CTM_BFGS100LS_U1B_D4-chi96-j20.25-run0-iU1BD4j20chi97n0
# j2 D chi_obs energy m l0 l1 l2 l3 l4 l5
0.25 4 32.0 -0.5725280711867257 0.27092621851048493 1.0 0.5710875126692975 0.5710875126692962 0.5032527669877641 0.5032527669877639 0.4171200108126545
0.25 4 40.0 -0.5725283747747641 0.27092607227939136 1.0 0.5764578012394406 0.5764578012394389 0.5217062513000985 0.5217062513000982 0.44760441799260314
0.25 4 48.0 -0.5725284628059878 0.27092603367792223 1.0 0.576939369407471 0.5769393694074708 0.5231490584357454 0.5231490584357432 0.4497451397012209
0.25 4 64.0 -0.5725285243373768 0.27092602125452425 1.0 0.5795928528280969 0.5795928528280953 0.5320991294313242 0.5320991294313241 0.46465688373030095
0.25 4 96.0 -0.5725285297397078 0.27092601862921684 1.0 0.5811572326703672 0.5811572326703648 0.5376339428535519 0.5376339428535477 0.4745075597516445
0.25 4 128.0 -0.5725285302073856 0.270926018512047 1.0 0.5845555710417977 0.5845555710417951 0.5501242796056434 0.5501242796056418 0.49827512815380115
0.25 4 160.0 -0.5725285303949209 0.2709260184935254 1.0 0.5855135898213938 0.5855135898213918 0.5536631572211453 0.553663157221145 0.5052404421430302
0.25 4 192.0 -0.5725285304155117 0.2709260184905638 1.0 0.5864399643326906 0.5864399643326884 0.5571245258461954 0.5571245258461923 0.5121393278948237
0.25 4 228.0 -0.5725285304217038 0.27092601849003783 1.0 0.5868975100344486 0.5868975100344473 0.5588425588385062 0.5588425588385046 0.5155831464738815
0.25 4 264.0 -0.5725285304230929 0.2709260184899378 1.0 0.5887659798131746 0.5887659798131731 0.5660264838223684 0.5660264838223678 0.5305573351848911
0.25 4 300.0 -0.5725285304234676 0.27092601848991094 1.0 0.589046277258684 0.5890462772586806 0.5671009974605598 0.567100997460558 0.5328013631342667
0.25 4 400.0 -0.5725285304237306 0.2709260184898971 0.9999999999999999 0.5896909023649495 0.589690902364949 0.5694879419142458 0.5694879419142425 0.5374979334873592
0.25 4 500.0 -0.5725285304237494 0.27092601848989595 0.9999999999999999 0.5898189212720534 0.5898189212720528 0.5699762949063081 0.569976294906308 0.5385102818005904
0.25 4 600.0 -0.5725285304237503 0.27092601848989584 1.0 0.5911337444391377 0.5911337444391364 0.5750934359882142 0.5750934359882122 0.5494547588171627
0.25 4 700.0 -0.5725285304237491 0.27092601848989584 1.0 0.5912386360023388 0.5912386360023375 0.5754961751828599 0.5754961751828589 0.5503007975533738
0.25 4 800.0 -0.5725285304237496 0.27092601848989584 1.0 0.5914788557144598 0.5914788557144568 0.5764154861362482 0.5764154861362453 0.5522180714649604
