# uuid CTM_BFGS100LS_U1B_D5-chi101-j20.25-run0-c1D5j20chi101n0
# j2 D chi_obs energy m l0 l1 l2 l3 l4 l5
0.25 5 50.0 -0.57296605608783 0.249205870355244 1.0 0.7510565480018514 0.7510565480018503 0.6289124596944001 0.6289124596943997 0.5453145101443745
0.25 5 75.0 -0.5730044136763822 0.24914018885157527 1.0 0.762181617721638 0.7621816177216354 0.6680393177833347 0.6680393177833319 0.5710325335708294
0.25 5 100.0 -0.5730113291597848 0.24912916707549349 1.0 0.7692038940232445 0.7692038940232429 0.6924919887340302 0.6924919887340295 0.5817666951823769
0.25 5 125.0 -0.5730134514536512 0.2491265929309273 1.0 0.772441318163472 0.7724413181634697 0.7038528507656834 0.7038528507656827 0.6016441298406034
0.25 5 150.0 -0.573014276723012 0.24912563983129063 1.0 0.7737472451178233 0.7737472451178202 0.7082548575971477 0.7082548575971469 0.6089402438759332
0.25 5 175.0 -0.5730146854353231 0.24912524074676246 1.0 0.7751512422989638 0.7751512422989625 0.7130886634551753 0.7130886634551745 0.6172177204459212
0.25 5 200.0 -0.5730149072148308 0.24912505609250374 1.0 0.7765640552567559 0.7765640552567556 0.7184419139329056 0.7184419139329008 0.6280771521852926
0.25 5 225.0 -0.5730149913348754 0.24912495369021803 1.0 0.7794277953857867 0.779427795385786 0.7299508089393334 0.7299508089393301 0.6534800471266438
0.25 5 250.0 -0.5730150491362446 0.24912490225176084 0.9999999999999999 0.7802785474197823 0.7802526776943792 0.7331209559571497 0.73301124358384 0.6596981365853638
0.25 5 275.0 -0.5730150767849133 0.249124873087299 1.0 0.7806758842679138 0.7806758842679118 0.7345571936474784 0.7345571936474748 0.6623824573429193
0.25 5 300.0 -0.5730150941780953 0.24912485512371574 1.0 0.7815483501763861 0.7815483501763847 0.7378297232016353 0.7378297232016324 0.6688355969293887
0.25 5 350.0 -0.5730151152433847 0.24912483813915118 1.0 0.782311101665745 0.7823111016657391 0.7406704816478912 0.7406704816478904 0.6744415871530788
0.25 5 400.0 -0.5730151241025556 0.24912483151244066 0.9999999999999999 0.783064616720335 0.7830646167203343 0.7434795855589494 0.7434795855589466 0.679967665912821
0.25 5 450.0 -0.5730151292525935 0.2491248284904322 1.0 0.7835406781191808 0.7835406781191746 0.7452488534193973 0.7452488534193957 0.6834549837228745
0.25 5 500.0 -0.5730151321604605 0.24912482694504587 1.0 0.7844673351630684 0.7844673351630641 0.7489167806214776 0.7489167806214767 0.6914531301277723
0.25 5 550.0 -0.5730151338616736 0.24912482610579906 1.0 0.7853954003833875 0.785395400383386 0.7526156416580116 0.7526156416580075 0.699629732819248
0.25 5 600.0 -0.573015134951715 0.2491248256706643 0.9999999999999999 0.7858534116763122 0.7858534116763103 0.7544086239840156 0.7544086239840126 0.703492592831475
0.25 5 650.0 -0.5730151354759051 0.24912482540775216 0.9999999999999999 0.786202270524015 0.7862022705240147 0.7557633397440076 0.755763339744005 0.7063782872431029
0.25 5 700.0 -0.5730151357866617 0.24912482526205715 1.0 0.7864256033353966 0.786425603335394 0.7566147854455946 0.7566147854455925 0.7081382504187371
