# uuid CTM_BFGS100LS_U1B_D3-chi72-j20.45-run0-iRNDseed321
# j2 D chi_obs energy m l0 l1 l2 l3 l4 l5
0.45 3 36.0 -0.5054661477549045 0.19977353288368813 1.0 0.4903048598505759 0.49030485985057487 0.43457543607997234 0.42478780381554554 0.42478780381554476
0.45 3 37.0 -0.5054661561239543 0.1997735324223502 1.0 0.4903118307634494 0.4903118307634486 0.43457576981169427 0.42480945825443406 0.4248094582544339
0.45 3 45.0 -0.5054662474498199 0.19977350915784675 1.0 0.49367266697722684 0.49367266697722434 0.43612093649394956 0.43612093649394795 0.4352185412307623
0.45 3 54.0 -0.5054665287207754 0.19977350046366213 1.0 0.49498128142972864 0.49498128142972747 0.44058862392277554 0.4405886239227754 0.4365812510347427
0.45 3 63.0 -0.5054665632332026 0.19977349722106705 1.0 0.49746928153470377 0.4974692815347017 0.4493223559871811 0.4493223559871803 0.4366254930588085
0.45 3 72.0 -0.5054665687406839 0.19977349603059857 1.0 0.49949837578410067 0.49949837578410056 0.45619620094210134 0.45619620094210067 0.43963173522158183
0.45 3 73.0 -0.5054665701617724 0.19977349580489587 1.0 0.499859952004105 0.49985995200410444 0.45739627927333737 0.4573962792733355 0.43964220584210756
0.45 3 108.0 -0.5054665854037705 0.19977349535670222 1.0 0.5025316491777805 0.5025316491777791 0.46700623866253616 0.4670062386625348 0.4431621625617794
0.45 3 144.0 -0.505466586038067 0.19977349534224875 1.0 0.504081358272896 0.5040813582728945 0.472818522924641 0.4728185229246367 0.4446208456942525
0.45 3 180.0 -0.5054665861174633 0.1997734953405935 1.0 0.5049512062136362 0.5049512062136358 0.4759795500926586 0.47597955009265625 0.446735963887038
0.45 3 216.0 -0.5054665861297266 0.1997734953404224 1.0 0.5059422846823056 0.5059422846823036 0.47967029972137415 0.4796702997213733 0.4471871197642373
0.45 3 252.0 -0.5054665861319023 0.1997734953403919 1.0 0.5068708095621449 0.5068708095621445 0.483161582208974 0.48316158220897276 0.4474671930172456
0.45 3 270.0 -0.5054665861322774 0.19977349534038802 1.0 0.5072157760915752 0.5072157760915751 0.4844605817474498 0.4844605817474491 0.44904657319520686
0.45 3 300.0 -0.5054665861327033 0.1997734953403851 1.0 0.5073871169785765 0.5073871169785762 0.4851036105332025 0.48510361053320045 0.4503410477781086
0.45 3 400.0 -0.505466586132947 0.19977349534038324 1.0 0.5082467808365126 0.508246780836509 0.4884238272306075 0.48842382723060696 0.4573590565506035
0.45 3 500.0 -0.5054665861329672 0.19977349534038336 1.0 0.5090381078230657 0.5090381078230654 0.49144063197638055 0.49144063197638016 0.4635960358613379
0.45 3 600.0 -0.5054665861329686 0.19977349534038324 1.0 0.5094195265945826 0.509419526594582 0.492902691365865 0.49290269136586484 0.4666512749244886
0.45 3 700.0 -0.5054665861329692 0.19977349534038347 1.0 0.5098644545111228 0.5098644545111188 0.4946254964705986 0.4946254964705981 0.47031340540139926
0.45 3 800.0 -0.5054665861329685 0.19977349534038333 1.0 0.5102505801192985 0.5102505801192969 0.49612604733901317 0.4961260473390109 0.47352274932819105
0.45 3 900.0 -0.5054665861329664 0.19977349534038302 1.0 0.5103715578096525 0.5103715578096509 0.49659513169652403 0.4965951316965235 0.47452278452442953
