# uuid CTM_BFGS100LS_U1B_D6-chi253-j20.45-run0-c5U1BD6j2035chi197n0
# j2 D chi_obs energy m l0 l1 l2 l3 l4 l5
0.45 6 36.0 -0.5077121261359998 0.1345891360428704 1.0 0.6526075091020987 0.6526075091020984 0.4733479002134905 0.46938258545632416 0.44096379881988035
0.45 6 72.0 -0.5083765144348622 0.13159376569100922 0.9999999999999999 0.6868993894573326 0.6868993894573322 0.5056808911142343 0.5006490545715153 0.500649054571514
0.45 6 108.0 -0.5086519007634172 0.13103932734190082 1.0 0.7004672814310179 0.7004672814310168 0.5365514083857942 0.5365514083857934 0.5221902233816037
0.45 6 144.0 -0.5087855524257843 0.1307471206932897 1.0 0.7102676125449231 0.710267612544923 0.5638049987584796 0.563804998758478 0.5324147466199678
0.45 6 180.0 -0.5088366530793369 0.13062574634143606 1.0 0.7173075226768105 0.7173075226768104 0.5842039893979588 0.5842039893979586 0.5376624799950582
0.45 6 216.0 -0.5088579212099199 0.1305687367263104 1.0 0.7227267181232575 0.7225505923798531 0.600828545687446 0.6003109322038347 0.5452724813918083
0.45 6 252.0 -0.5088702253609573 0.13053915923539192 1.0 0.7255396483869045 0.7255396483869043 0.6091449788403277 0.6091449788403248 0.5479782548724447
0.45 6 288.0 -0.5088760511851798 0.13052175866260585 1.0 0.7277023395058937 0.7277023395058927 0.6154703388965949 0.6154703388965933 0.5510691719311952
0.45 6 360.0 -0.508886552310527 0.1305044866507592 1.0 0.7326802606731274 0.7326802606731248 0.6325531624569313 0.6325531624569308 0.5545083485533744
0.45 6 432.0 -0.5088909986004501 0.13049652265771858 1.0 0.7367021173595942 0.7367021173595929 0.6464863237403069 0.6464863237403061 0.5591917380641186
0.45 6 504.0 -0.5088934961880329 0.13049241345899576 1.0 0.7391321634679183 0.7391321634679169 0.6548456808937104 0.6548456808937088 0.5622570312953415
0.45 6 576.0 -0.5088949745528875 0.13049009166080974 1.0 0.741085980634592 0.7410859806345883 0.6615860738634585 0.6615860738634568 0.5646921162618236
0.45 6 648.0 -0.5088958969287061 0.1304887695899687 1.0 0.7423707898730247 0.7423707898730241 0.6660670810088714 0.6660670810088691 0.5660798263534259
