# uuid CTM_BFGSLS_U1B_D8-chi160-j20.0j30.0-run0-ofg-c3NEELc128n0
# j2 D chi_obs energy m l0 l1 l2 l3 l4 l5
0.0 8 64.0 -0.6693958607699102 0.31523200059571954 1.0 0.8589262467400034 0.8589262467400025 0.7612139361860786 0.761213936186076 0.7092940054934318
0.0 8 96.0 -0.669419565696776 0.3150863450237425 1.0 0.8683069260116377 0.8683069260116362 0.7926847665477328 0.7926847665477309 0.7295339697849282
0.0 8 128.0 -0.6694258468388052 0.3150428145226941 1.0 0.8711420501995982 0.8711420501995957 0.8020299387417301 0.8020299387417291 0.7341472414277812
0.0 8 160.0 -0.6694294453192444 0.31502595588363946 1.0 0.8742397512158213 0.8742397512158191 0.8136596017607964 0.8136596017607896 0.7406877648061343
0.0 8 196.0 -0.6694308491368428 0.3150153080915514 1.0 0.8782205966148721 0.8782205966148692 0.828523378189249 0.8285233781892455 0.7571163825970815
0.0 8 240.0 -0.6694317122066966 0.3150111353463304 1.0 0.8794773149461605 0.8794773149405227 0.8328461512153146 0.8328461511976907 0.7644481543621872
0.0 8 270.0 -0.6694320878762862 0.3150096586701854 1.0 0.8807924001327644 0.8807924001327643 0.8376480572057147 0.8376480572057134 0.7731642191003255
0.0 8 320.0 -0.6694324624231786 0.31500829332174274 1.0 0.8816406061045042 0.8816406061045036 0.8405814384943258 0.8405814384943255 0.7781465197376354
0.0 8 352.0 -0.669432577670444 0.3150077887693691 1.0 0.882149642176191 0.8821496421761814 0.8423368790854995 0.8423368790854895 0.781080112369748
0.0 8 400.0 -0.6694327071577562 0.31500731145899186 1.0 0.8829020808284238 0.8828881170987393 0.8450646708426135 0.8450115345633078 0.785913567402565
0.0 8 448.0 -0.6694327885880396 0.3150070248225393 1.0 0.883429927652457 0.8834299276524546 0.8469333795153863 0.8469333795153768 0.7891583938196048
0.0 8 512.0 -0.6694328539827412 0.31500681685397897 1.0 0.884128423866194 0.8841284238661935 0.8495304843262733 0.8495304843262691 0.7940403934518623
