# uuid CTM_BFGS100LS_D3-chi37-j20.45-run0_ctm8_iD3j2025n0
# j2 D chi_obs energy m l0 l1 l2 l3 l4 l5
0.45 3 36.0 -0.5054661990823424 0.19976808270289734 1.0 0.4903776390428406 0.4903775520187098 0.43442342969825015 0.4248393760785183 0.42483903375009396
0.45 3 37.0 -0.5054662075243734 0.19976808218178035 1.0 0.49038507455359953 0.4903849845619695 0.434424049889068 0.42486232832998333 0.4248619773082949
0.45 3 45.0 -0.5054664010546548 0.19976805723629878 0.9999999999999999 0.4950672734266208 0.4937357919699175 0.44066109549822646 0.4361408107309762 0.4350850514163159
0.45 3 54.0 -0.5054665874844934 0.1997680496037323 1.0 0.4952849336627031 0.4950791850879039 0.44138754066476277 0.44072980804052647 0.4363602548513963
0.45 3 63.0 -0.5054666207313793 0.19976804693118147 1.0 0.49748364094967273 0.49748291553624935 0.4491782821567436 0.449175560020856 0.43639935457547585
0.45 3 72.0 -0.505466627555216 0.19976804562202757 0.9999999999999999 0.49993149310601753 0.49956051464219686 0.45744011545049323 0.4562106883968655 0.4394194796757367
0.45 3 73.0 -0.5054666282688034 0.19976804550827187 1.0 0.49993137184790665 0.4999311923565448 0.45744013402726547 0.4574393528273465 0.4394245109819636
0.45 3 108.0 -0.5054666435165389 0.19976804506531334 0.9999999999999999 0.5026814157334848 0.5026812558305032 0.4673512153506889 0.46735069979702915 0.44298315245062914
0.45 3 144.0 -0.5054666441010169 0.19976804505324225 1.0 0.5041768784816938 0.5041768097261399 0.4729543899615127 0.47295420633847723 0.4444760630732573
0.45 3 180.0 -0.5054666441741935 0.19976804505175652 1.0 0.5050476741986961 0.5050299015623965 0.476123625302529 0.4760560961415195 0.4465761908446825
