# uuid CTM_BFGS100LS_D5-chi125-j20.45-run0_ctm8_iD5j035c125n0
# j2 D chi_obs energy m l0 l1 l2 l3 l4 l5
0.45 5 50.0 -0.5084583614418416 0.1395854361181093 0.9999999999999999 0.6911736042470662 0.6846841952930421 0.5575186199098521 0.5499640240026816 0.5149408474650574
0.45 5 75.0 -0.508612653292408 0.1392072078024416 1.0 0.7017252288926965 0.6971235900418379 0.5810018302626448 0.5774616100300127 0.5216172968481486
0.45 5 100.0 -0.508656575632428 0.13910650864194413 0.9999999999999999 0.7079079874727129 0.702590076121367 0.5966504879232711 0.591609227056787 0.5295303215988812
0.45 5 125.0 -0.5086767886073505 0.1390690660311186 1.0 0.7110678123019875 0.7058965113456391 0.6054044481957565 0.6009926867282946 0.5361310907082725
0.45 5 150.0 -0.5086841374929796 0.13905376171640987 1.0 0.7158499130980273 0.7091863507987117 0.6207695819751203 0.6113173722898313 0.5393199634896806
0.45 5 175.0 -0.508688661704053 0.13904537318012136 1.0 0.7187810185760717 0.7125983876569839 0.6300655410805297 0.6225886064810219 0.5415738598878387
0.45 5 200.0 -0.5086909405973435 0.13904094156738203 1.0 0.7212318230430139 0.7155469209924763 0.6382358557311726 0.6322500296541981 0.5432407807165089
0.45 5 225.0 -0.5086925620370385 0.13903857278173656 1.0 0.7227205604007163 0.7175491975512673 0.6431552770122554 0.6388310638737076 0.544499794022343
0.45 5 250.0 -0.5086934791954291 0.1390370948835135 0.9999999999999999 0.7248017485155611 0.7194157408004881 0.650023306398119 0.6451545810119681 0.5491408632675785
0.45 5 275.0 -0.5086941085034447 0.13903617968363005 1.0 0.7261222797360333 0.7206350141147624 0.6544177847440374 0.6491907883590989 0.556147893615234
0.45 5 300.0 -0.5086945754641199 0.13903560151144814 1.0 0.7271896548678771 0.7217918551561656 0.6580727885126554 0.6530327680599737 0.5623469388237051
0.45 5 350.0 -0.5086950973365775 0.1390349816028327 1.0 0.7290943191532427 0.7234259897329474 0.6647761173782193 0.6586260971495285 0.5739891383293964
0.45 5 400.0 -0.5086953632114668 0.13903467528380348 0.9999999999999999 0.7308090245080793 0.7248274294968998 0.6710620145577804 0.6635766919390097 0.585647199746253
0.45 5 450.0 -0.5086955193565071 0.13903451022448854 1.0 0.7317835435374452 0.7262178925405157 0.6745421745897235 0.6686337363268443 0.5919243899339297
0.45 5 500.0 -0.5086956061625191 0.1390344185257196 1.0 0.7325557026288712 0.7270462600508177 0.6773045796694438 0.6715929188891724 0.5969250363895208
