# uuid CTM_gesdd-D2-chi48-j20.45-run0-iFBc4v
# j2 D chi_obs energy m l0 l1 l2 l3 l4 l5
0.45 2 32.0 -0.488132893554346 0.3145601155834628 1.0 0.3190003397868324 0.31900033548333634 0.30530471598057235 0.3053047118938608 0.28409225864699705
0.45 2 48.0 -0.4881328935543461 0.31456011558346275 1.0 0.32045114301486566 0.3204511386971001 0.31085225455713744 0.31085225041045383 0.29564607106722923
0.45 2 64.0 -0.4881328935543461 0.31456011558346275 1.0 0.3204922204026249 0.32049221608102985 0.3110013558759461 0.3110013517172535 0.2959307873845435
0.45 2 96.0 -0.4881328935543462 0.3145601155834627 1.0 0.32130957303771535 0.321309568708315 0.3141879023421106 0.31418789814875747 0.3027836586081435
0.45 2 128.0 -0.4881328935543463 0.31456011558346275 1.0 0.3216393522397168 0.3216393479099265 0.3155264006972959 0.3155263964999551 0.30584390540074413
0.45 2 160.0 -0.48813289355434614 0.3145601155834627 1.0 0.32164720346216225 0.3216471787305802 0.3155586177730155 0.31555852732423845 0.30591835058082223
0.45 2 192.0 -0.4881328935543461 0.3145601155834628 1.0 0.3216473041490559 0.3216472998195736 0.3155590437652825 0.31555903956921977 0.305919384861021
