# uuid CTM_BFGS100LS_U1B_D3-chi72-j20.35-run0-iU1BD3j20c72n0
# j2 D chi_obs energy m l0 l1 l2 l3 l4 l5
0.35 3 36.0 -0.5366910737544498 0.2573306263962517 0.9999999999999999 0.440255891265625 0.44025589126562026 0.3833464042890319 0.3833464042890295 0.3454821018180057
0.35 3 37.0 -0.5366910764539997 0.2573306252923597 0.9999999999999999 0.44025144594109594 0.44025144594109505 0.3833312738447385 0.3833312738447384 0.34556912522074806
0.35 3 45.0 -0.536691083939784 0.25733062237128246 1.0 0.4452003208398224 0.44520032083982075 0.4001469353086493 0.4001469353086476 0.3490964340490649
0.35 3 54.0 -0.5366910917768632 0.2573306218504401 1.0 0.44702305091002115 0.4470230509100207 0.40662174360104664 0.40662174360104486 0.3506458405869766
0.35 3 63.0 -0.5366910949882608 0.25733062166378584 1.0 0.4480644829179953 0.4480644829179928 0.4100518362586738 0.41005183625867103 0.3561954527277783
0.35 3 72.0 -0.5366910969294839 0.2573306216125615 1.0 0.448482660981826 0.4484352113036366 0.4113986926641428 0.41123357921424786 0.3582962628035732
0.35 3 73.0 -0.5366910969787106 0.2573306216061653 0.9999999999999999 0.4484827006160142 0.4484827006160138 0.4113988866865724 0.41139888668657 0.35829677414805255
0.35 3 108.0 -0.5366910982749886 0.2573306215866664 1.0 0.45135803518318823 0.4513580351831861 0.42186989345842 0.4218698934584183 0.378100437933154
0.35 3 144.0 -0.5366910983116269 0.25733062158600367 1.0 0.4527829173322539 0.45278291733225356 0.4272068867814251 0.427206886781423 0.38880200937504594
0.35 3 180.0 -0.5366910983163763 0.257330621585959 1.0 0.4535427477030932 0.45354274770309194 0.42996284803146917 0.42996284803146634 0.3940275868709157
0.35 3 216.0 -0.5366910983170387 0.2573306215859552 1.0 0.4540286925529857 0.4540286925529849 0.43176891854856136 0.43176891854856086 0.3975898209494143
0.35 3 252.0 -0.5366910983171961 0.2573306215859552 1.0 0.45506589424890354 0.45506589424890254 0.43567696062150496 0.4356769606215024 0.40548698785409293
0.35 3 270.0 -0.5366910983172071 0.25733062158595493 1.0 0.4552009999295027 0.45520099992950264 0.4361896902934733 0.4361896902934712 0.406540753882117
