# uuid CTM_BFGS100LS_U1B_D5-chi101-j20.35-run0-c1D5j20chi101n0
# j2 D chi_obs energy m l0 l1 l2 l3 l4 l5
0.35 5 50.0 -0.5386629371029511 0.2021716572675015 1.0 0.7269596894606404 0.7269596894606354 0.5990764395264964 0.5990764395264923 0.5157578365650399
0.35 5 75.0 -0.5387108717367021 0.2020885399820579 0.9999999999999999 0.7383591438556246 0.7383591438556235 0.6359231169214855 0.6359231169214836 0.53246286339789
0.35 5 100.0 -0.5387291553420822 0.2020736581976309 1.0 0.7424373262978899 0.7424373262978897 0.6503648276390913 0.6503648276390901 0.5403515479282084
0.35 5 125.0 -0.5387327532727788 0.20206964849144907 1.0 0.7487732541145897 0.7487732541145886 0.6731872745980813 0.6731872745980811 0.5664096943521235
0.35 5 150.0 -0.5387341640229475 0.20206832463129554 1.0 0.7511291083206547 0.7511291083206534 0.6810619486730484 0.6810619486730471 0.5789391951392509
0.35 5 175.0 -0.5387348450116387 0.20206770303938817 1.0 0.7524615748466856 0.7524615748422252 0.6855206910537524 0.685520691040004 0.586178194653615
0.35 5 200.0 -0.5387350830931411 0.20206734154879213 1.0 0.7539364991865077 0.7539364991865074 0.6906251241687905 0.6906251241687872 0.594996131239491
0.35 5 225.0 -0.5387352691697369 0.20206718225146386 1.0 0.7550044739122317 0.755004473912231 0.6944535554849625 0.6944535554849617 0.602051995948687
0.35 5 250.0 -0.5387353818819467 0.20206708915769844 1.0 0.7562787488531296 0.7562787488531294 0.6992201784015681 0.699220178401568 0.6113856712266291
0.35 5 275.0 -0.5387354576975775 0.2020670376862594 1.0 0.7572328090662951 0.7572328090662933 0.7028613862137072 0.7028613862137042 0.6188400929575161
0.35 5 300.0 -0.5387355108134247 0.20206700659461907 1.0 0.7585874653569488 0.7585874653569459 0.7082237778806911 0.7082237778806905 0.6304461682542684
0.35 5 350.0 -0.5387355511426235 0.20206698158627237 1.0 0.7599629688862221 0.7599629688862146 0.7134418596592732 0.7134418596592722 0.6409673071204133
0.35 5 400.0 -0.5387355740779372 0.2020669697613819 1.0 0.7610329428358452 0.7610329428358424 0.7174895792585329 0.7174895792585301 0.6491246939266822
0.35 5 450.0 -0.5387355855612278 0.2020669640697642 1.0 0.7617294728984201 0.7617294728984193 0.7200876657802607 0.7200876657802598 0.6542519693747786
0.35 5 500.0 -0.5387355927812928 0.2020669610437632 1.0 0.7623699757328205 0.7623699757328166 0.722484297025948 0.7224842970259421 0.659012585421884
0.35 5 550.0 -0.5387355964964856 0.20206695955749 1.0 0.7630172440517796 0.7630172440517762 0.7249744325092901 0.7249744325092898 0.6641935463084196
0.35 5 600.0 -0.5387355982623986 0.2020669587775548 1.0 0.7633694835840954 0.7633694835840924 0.7263077869894312 0.7263077869894301 0.6669025900760068
0.35 5 650.0 -0.5387355994727252 0.20206695825976992 1.0 0.7640666552265886 0.7640666552265863 0.7290569261992637 0.7290569261992592 0.6728721918260716
0.35 5 700.0 -0.5387356003746742 0.20206695798219362 1.0 0.7644262814364104 0.7644262814364102 0.7304534969065068 0.7304534969065037 0.6758419724349767
