# uuid CTM_BFGS100LS_U1B_D6-chi144-j20.35-run0-c1U1BD6j2035chi101n0
# j2 D chi_obs energy m l0 l1 l2 l3 l4 l5
0.35 6 36.0 -0.5382426454152688 0.19883949927344458 1.0 0.7346526594437252 0.7346526594437244 0.5538014620761845 0.5538014620761845 0.5193321250963492
0.35 6 72.0 -0.53869660877648 0.1973140531744128 1.0 0.75882171257335 0.7588217125733486 0.6106343691423193 0.6106343691423161 0.5505066450008144
0.35 6 108.0 -0.5388072810412744 0.19711789962413626 0.9999999999999999 0.7708716889640475 0.770871688964044 0.6500806286792422 0.650080628679241 0.5737121847981452
0.35 6 144.0 -0.5388320147578431 0.19705718272755288 1.0 0.7784781836969293 0.7784781836969257 0.6759667058611842 0.6759667058611801 0.5870487678862857
0.35 6 180.0 -0.5388383747079064 0.19703962669654462 1.0 0.7827609765585138 0.7827609765585137 0.6904176363624914 0.6904176363624906 0.593124153343404
0.35 6 216.0 -0.538841204711964 0.1970311524221065 1.0 0.7864976117338224 0.7864976117338224 0.7038632380030068 0.7038632380030059 0.5984609664295161
0.35 6 252.0 -0.5388429803862955 0.1970268062678202 1.0 0.7885803787648169 0.7885803787648156 0.7110433975098457 0.7110433975098395 0.6021224046966723
0.35 6 288.0 -0.5388441280954167 0.19702458503504958 1.0 0.7899157383095051 0.7899157383095007 0.7157931132713516 0.7157931132713479 0.6055413316782869
0.35 6 360.0 -0.5388453073936074 0.19702252240715346 0.9999999999999999 0.7931060602160321 0.7931060602160307 0.7275254192984955 0.7275254192984952 0.626172540559139
0.35 6 432.0 -0.5388458425662506 0.1970217772478945 1.0 0.7951971383017737 0.7951971383017732 0.7354212311944345 0.7354212311944329 0.6419670296530331
0.35 6 504.0 -0.5388460968474832 0.19702146725780845 1.0 0.7964847329137698 0.7964847329137675 0.7402033896515285 0.7402033896515238 0.6513394543414323
0.35 6 576.0 -0.5388462271159226 0.19702131316189825 0.9999999999999999 0.7980309818802445 0.7980309818802438 0.7462352974359527 0.7462352974359506 0.6641364017181662
0.35 6 648.0 -0.5388463084122718 0.19702123248151737 1.0 0.7988735014525691 0.798873501452562 0.749455153061803 0.7494551530618018 0.6708128675061412
