# uuid CTM_BFGS100LS_U1B_D4-chi96-j20.4-run0-iU1BD4j2045chi96n0
# j2 D chi_obs energy m l0 l1 l2 l3 l4 l5
0.4 4 32.0 -0.5222105764853773 0.20079747433213022 1.0 0.57285213517503 0.572852135175029 0.49486022382208994 0.49486022382208694 0.41274264866112964
0.4 4 40.0 -0.5222163836947639 0.20079528342359407 0.9999999999999999 0.5729588352493666 0.5729588352493645 0.4951914969544787 0.4951914969544786 0.41349272464290066
0.4 4 48.0 -0.5222166238090595 0.20079462714208612 1.0 0.5785503655042418 0.5785503655042403 0.5113726824780019 0.5113726824779986 0.4307805209209898
0.4 4 64.0 -0.5222170961229693 0.2007944691954366 1.0 0.5824510695156665 0.5824510695156656 0.5240365018107056 0.5240365018107047 0.4487626535514111
0.4 4 96.0 -0.522217228615379 0.2007944149885494 0.9999999999999999 0.5860923285779418 0.5860923285779388 0.5362238862987184 0.5362238862987169 0.4684298684347805
0.4 4 128.0 -0.5222172482992801 0.20079440981032048 1.0 0.588956366800775 0.5889563668007725 0.5465687798657911 0.5465687798657889 0.4872386462926778
0.4 4 160.0 -0.522217251095548 0.20079440918880861 1.0 0.5914617363197775 0.5914617363197766 0.5558194894391789 0.5558194894391788 0.5047211159358168
0.4 4 192.0 -0.522217251600157 0.20079440905324944 1.0 0.5925902247427972 0.5925902247427962 0.5597369478043087 0.5597369478043078 0.5115715374837817
0.4 4 228.0 -0.5222172518516783 0.20079440901744405 0.9999999999999999 0.5932042946966096 0.5932042946966095 0.561879423485366 0.561879423485365 0.5153905733707262
0.4 4 264.0 -0.5222172519172696 0.20079440900744183 0.9999999999999999 0.5938601436901666 0.5938601436901637 0.5642836253759484 0.5642836253759471 0.5200325409565225
0.4 4 300.0 -0.5222172519348814 0.20079440900490786 1.0 0.5940431074331224 0.5940431074331217 0.564950124363279 0.5649501243632746 0.5212999011521392
0.4 4 400.0 -0.5222172519505904 0.20079440900317969 1.0 0.5956149756812055 0.5956149756812029 0.5707694891225286 0.5707694891225283 0.5325752804493624
0.4 4 500.0 -0.5222172519524668 0.20079440900300294 1.0 0.5961304446326088 0.5961304446326081 0.572717515740943 0.5727175157409393 0.5365250019791373
0.4 4 600.0 -0.522217251952957 0.2007944090029714 1.0 0.5969144994033743 0.5969144994033725 0.5757221514504213 0.5757221514504183 0.5427865059063969
0.4 4 700.0 -0.522217251953068 0.2007944090029649 1.0 0.5973581910674713 0.59735819106747 0.5774232144515193 0.5774232144515175 0.5463287907302231
0.4 4 800.0 -0.5222172519530942 0.20079440900296253 1.0 0.59791225492925 0.5979122549292485 0.5795488661748688 0.5795488661748663 0.5507512992775799
