# uuid CTM_BFGS100LS_D3-chi72-j20.2-run0_ctm8_iD3j20rnd54313n0
# j2 D chi_obs energy m l0 l1 l2 l3 l4 l5
0.2 3 36.0 -0.5891041540102042 0.3117371953573551 1.0 0.6045723136042546 0.6043616855484076 0.5939220622579547 0.5937308119388842 0.5491208191368707
0.2 3 37.0 -0.5891055549069961 0.3117224456929834 1.0 0.6047368794377601 0.6045262846979401 0.595858334660729 0.595653663433926 0.5614485271489468
0.2 3 45.0 -0.5891221609893398 0.3116730162204965 1.0 0.6076339905599016 0.6074259010892682 0.6007616489194421 0.6005583011849557 0.562609837245003
0.2 3 54.0 -0.5891312894624103 0.3116482064591735 1.0 0.6119237105893073 0.6117102911778033 0.6031506194796107 0.6029586209473735 0.564620804600131
0.2 3 63.0 -0.5891371102770162 0.3116324920099856 1.0 0.6174203895944025 0.6127036329763873 0.605458018857717 0.6052686777122233 0.5693038416253765
0.2 3 72.0 -0.5891407680649223 0.3116273443695336 1.0 0.6227433328558375 0.6225549122145844 0.6100046138985369 0.6065054412686993 0.5701768283667764
0.2 3 73.0 -0.5891409783438893 0.3116268754481334 1.0 0.6229187814384031 0.6227047448596487 0.6100261746445851 0.6097894608585718 0.5702500254308421
0.2 3 108.0 -0.589145203081318 0.31162184513342006 1.0 0.6291710443758801 0.6289567891184931 0.6197867985282391 0.619584910158402 0.5800857989681766
0.2 3 144.0 -0.5891457820203315 0.3116211363911346 1.0 0.633823417416761 0.6336072529017043 0.6228754080127235 0.6226768552024012 0.5838637828580482
0.2 3 180.0 -0.5891459200695831 0.3116209911348656 1.0 0.6363239406959769 0.6361166771369029 0.6272550060108 0.6270510160389552 0.5873696201285311
0.2 3 216.0 -0.5891459580914181 0.3116209546439421 1.0 0.637732201488067 0.6375128312431302 0.6290466778192736 0.6288174119857517 0.5890702995921109
0.2 3 252.0 -0.589145973270178 0.31162094179023603 1.0 0.6398813225902634 0.6396627804188761 0.6306047042507194 0.6304036359468392 0.5900441969271019
0.2 3 270.0 -0.5891459762199973 0.31162093879536934 1.0 0.640388145444597 0.6401694664565952 0.6309862221114791 0.6307836219668518 0.5901692902241834
