# uuid CTM_BFGS100LS_U1B_D6-chi144-j20.2-run0-c1U1BD6j202chi101n0
# j2 D chi_obs energy m l0 l1 l2 l3 l4 l5
0.2 6 36.0 -0.5911198187843518 0.2643375230735662 1.0 0.7937080618649525 0.7937080618649511 0.650348729274328 0.6503487292743276 0.5971849011416582
0.2 6 72.0 -0.5912785229886889 0.2635855428306016 1.0 0.8118074307796245 0.8118074307796223 0.698884351994643 0.6988843519946409 0.6293044495235465
0.2 6 108.0 -0.5912983679159038 0.26351490365064023 1.0 0.8230539623792483 0.8230539623792461 0.7415053428792276 0.7415053428792271 0.6491057560956693
0.2 6 144.0 -0.5913034012914076 0.2634985508069124 1.0 0.8272658712034846 0.827265871203484 0.7560371727320098 0.7560371727320064 0.6589835382509299
0.2 6 180.0 -0.5913052560562959 0.2634927542089725 1.0 0.8294466766692928 0.8294466766692907 0.7634485601515988 0.7634485601515981 0.6643690466098802
0.2 6 216.0 -0.5913064309070991 0.2634904452024892 1.0 0.8309372857420242 0.8309372857420197 0.7685823871471603 0.7685823871471588 0.6689039561486702
0.2 6 252.0 -0.5913067765393274 0.2634894547948632 1.0 0.8332857688722236 0.8332857688722217 0.7779301784518302 0.7779301784518281 0.689366703247518
0.2 6 288.0 -0.5913070312855312 0.263489008118674 1.0 0.8350859363210097 0.8350859363210094 0.7852756949983029 0.7852756949982971 0.7060732745157623
0.2 6 360.0 -0.5913072580789598 0.26348863770776165 1.0 0.8367507305883432 0.836728020334119 0.7916487432946052 0.7915653350202689 0.7191801698559055
0.2 6 432.0 -0.5913073487907377 0.2634885030748236 1.0 0.8382792064251917 0.838279206425187 0.7974453683571718 0.7974453683571691 0.7308250198567477
0.2 6 504.0 -0.5913073807369497 0.2634884508540467 1.0 0.8390312316230141 0.8390312316230101 0.8002788584036735 0.8002788584036732 0.7365680598329494
0.2 6 576.0 -0.5913073973585052 0.26348842639849546 1.0 0.8396668815042659 0.8396668815042653 0.8027372343620944 0.8027372343620915 0.741754773703839
0.2 6 648.0 -0.5913074084907087 0.26348841338938833 0.9999999999999999 0.8403900271970061 0.8403900271970031 0.805606011591241 0.805606011591233 0.7480749298478002
