# uuid CTM_BFGS100LS_U1B_D4-chi96-j20.2-run0-iU1BD4j20chi97n0
# j2 D chi_obs energy m l0 l1 l2 l3 l4 l5
0.2 4 32.0 -0.5908091267830606 0.28791794162278117 1.0 0.5693602505105957 0.5693602505105946 0.4896766277347332 0.48967662773473214 0.39316095038290966
0.2 4 40.0 -0.5908095114692825 0.2879177749058086 1.0 0.5798405228027389 0.5798405228027388 0.5253978035601875 0.5253978035601868 0.45042894307818654
0.2 4 48.0 -0.5908095743477791 0.2879177405749972 1.0 0.5803558451761663 0.5803558451761652 0.526872386208588 0.5268723862085869 0.4522779120995156
0.2 4 64.0 -0.5908096065823953 0.28791773058176573 1.0 0.5829230731968265 0.5829230731968259 0.5356964668758327 0.5356964668758301 0.4677242032330181
0.2 4 96.0 -0.5908096108076367 0.28791772902631957 0.9999999999999999 0.5846695633929693 0.584669563392967 0.5419553926277808 0.5419553926277799 0.47912771817073435
0.2 4 128.0 -0.590809611243837 0.28791772894226425 1.0 0.5881347447408983 0.5881347447408962 0.5548501453429262 0.5548501453429251 0.5043396073156776
0.2 4 160.0 -0.5908096113251934 0.28791772892760426 1.0 0.5889555267461686 0.5889555267461677 0.5578669330091046 0.5578669330091038 0.5102322913374385
0.2 4 192.0 -0.5908096113403668 0.2879177289256746 1.0 0.5897138123452571 0.5897138123452563 0.5606985435724178 0.560698543572416 0.5158764198287191
0.2 4 228.0 -0.5908096113436264 0.2879177289253345 1.0 0.5902480703212951 0.5902480703212946 0.5627283733473191 0.5627283733473181 0.5200255176662629
0.2 4 264.0 -0.5908096113445612 0.2879177289252751 1.0 0.5921490900810839 0.5921490900810825 0.5700482582905805 0.57004825829058 0.5353398913467768
0.2 4 300.0 -0.5908096113449058 0.2879177289252574 1.0 0.5922315732677683 0.592231573267768 0.5703580396270767 0.5703580396270759 0.5359718362382669
0.2 4 400.0 -0.5908096113450343 0.2879177289252482 1.0 0.5927471523646431 0.5927471523646411 0.5722707180546724 0.5722707180546722 0.5397546746537649
0.2 4 500.0 -0.5908096113450461 0.2879177289252479 1.0 0.5935404101472533 0.59354041014725 0.5753535140392803 0.5753535140392799 0.5463318467088041
0.2 4 600.0 -0.5908096113450463 0.28791772892524803 1.0 0.5943362245785916 0.5943362245785866 0.5784682171145512 0.578468217114551 0.5530649491793979
0.2 4 700.0 -0.5908096113450446 0.2879177289252479 1.0 0.5945195137616317 0.5945195137616307 0.5791616924567442 0.5791616924567439 0.5544830011554744
0.2 4 800.0 -0.5908096113450452 0.2879177289252479 1.0 0.5946974227330131 0.5946974227330115 0.5798416347180643 0.5798416347180613 0.5558981325360538
