# uuid CTM_BFGS100LS_U1B_D7-chi147-j20.2-run0-c3U1guess0AD7j20chi147n0
# j2 D chi_obs energy m l0 l1 l2 l3 l4 l5
0.2 7 49.0 -0.5912170158037884 0.2623600649264788 1.0 0.8321515898820785 0.8321515898820768 0.708852402153736 0.708852402153733 0.6629510881784935
0.2 7 98.0 -0.5912990463858938 0.26173376501654355 1.0 0.8486021410798458 0.8486021410798438 0.7601153027189403 0.7601153027189377 0.6919964582758398
0.2 7 147.0 -0.5913141342549066 0.2616634194659966 1.0 0.8557262680631276 0.8557262669593316 0.7861669108369885 0.7861669073665625 0.7054081874783134
0.2 7 196.0 -0.5913168335702986 0.2616441811619994 0.9999999999999999 0.8596892870701198 0.8596892870701165 0.799958759748794 0.7999587597487903 0.7151443131385106
0.2 7 245.0 -0.591318305585312 0.2616373434486293 0.9999999999999999 0.862024268259183 0.8620242682591768 0.8084440816865495 0.8084440816865401 0.7264341743363295
0.2 7 294.0 -0.5913192271382343 0.2616346222625569 1.0 0.8630540842473553 0.8630540842473504 0.8118551811537457 0.8118551811537426 0.7319283364804322
0.2 7 343.0 -0.5913195332876277 0.261633398883376 1.0 0.8642920104700558 0.8642920104700518 0.8164895719775009 0.8164895719774936 0.740891928625264
0.2 7 392.0 -0.591319709141906 0.26163276819273196 0.9999999999999999 0.8659545262625742 0.8659545262625674 0.8230332211953845 0.8230332211953769 0.7546585608142127
0.2 7 441.0 -0.5913198732820653 0.2616324024503319 1.0 0.8666414868141582 0.8666414868141499 0.8256631456819292 0.8256631456819254 0.7600729421668778
0.2 7 490.0 -0.5913199873438897 0.26163216364321534 1.0 0.8670779211894796 0.8670779211894751 0.8272464322947983 0.8272464322947948 0.7630784661849166
0.2 7 539.0 -0.5913200442316566 0.2616320384867604 1.0 0.8677032429509647 0.867703242950964 0.8296918313892837 0.8296918313892777 0.7682635431987298
0.2 7 588.0 -0.5913200780122938 0.26163195143958146 1.0 0.8683976235010072 0.8683976235010017 0.832462591847752 0.8324625918477481 0.7743633938052804
0.2 7 637.0 -0.5913201057420554 0.26163189052184643 1.0 0.8688124620690153 0.8688124620690133 0.8341046703397266 0.8341046703397252 0.7779726869226431
