# uuid CTM_BFGS100LS_U1B_D4-chi96-j20.05-run0-c1U1BD4j20chi97n0
# j2 D chi_obs energy m l0 l1 l2 l3 l4 l5
0.05 4 32.0 -0.6488063615804256 0.3261480818297138 1.0 0.5824732079994976 0.5824732079994975 0.5037261232155725 0.5037261232155719 0.4009397561510159
0.05 4 40.0 -0.648806477871786 0.3261479714447825 1.0 0.5827689467269468 0.5827689467269466 0.5047500832161936 0.5047500832161901 0.4026358543836564
0.05 4 48.0 -0.6488065563648092 0.3261479207223911 1.0 0.5927325017134255 0.5927325017134246 0.5399852670028359 0.539985267002835 0.46425409054811606
0.05 4 64.0 -0.6488065771991368 0.32614791147011796 0.9999999999999999 0.5940190586947652 0.5940190586947648 0.5443218738253702 0.544321873825368 0.4716885330167378
0.05 4 96.0 -0.6488065830136166 0.3261479100208732 1.0 0.5968544218887265 0.5968544218887254 0.554583667411774 0.5545836674117722 0.4909080064073965
0.05 4 128.0 -0.6488065832398854 0.3261479099429675 1.0 0.6002765151352021 0.600276515135201 0.5675847225203795 0.5675847225203788 0.5173883468567484
0.05 4 160.0 -0.6488065832781863 0.3261479099356237 1.0 0.6012473946360706 0.6012473946360674 0.5711098532445624 0.5711098532445613 0.5241002912527447
0.05 4 192.0 -0.6488065832872284 0.32614790993459464 1.0 0.6014484713122424 0.6014484713122423 0.571848823869601 0.571848823869601 0.525538648826139
0.05 4 228.0 -0.6488065832898691 0.3261479099343585 1.0 0.6033115586785049 0.6033115586785042 0.5790670603078597 0.5790670603078583 0.5408004411655066
0.05 4 264.0 -0.648806583290562 0.3261479099342999 1.0 0.6036480421836942 0.6036480421836937 0.5803289068410628 0.580328906841062 0.5433405584346457
0.05 4 300.0 -0.6488065832907829 0.3261479099342841 1.0 0.6039933394078278 0.6039933394078272 0.5816598420686434 0.5816598420686417 0.5461461930006942
0.05 4 400.0 -0.64880658329091 0.32614790993427806 1.0 0.6044905207431431 0.6044905207431402 0.5835436632820543 0.5835436632820541 0.5500163534054207
0.05 4 500.0 -0.6488065832909196 0.32614790993427756 0.9999999999999999 0.6058608263120367 0.6058608263120345 0.588921911715387 0.5889219117153865 0.5616956948379368
0.05 4 600.0 -0.6488065832909198 0.32614790993427745 1.0 0.6061207208481478 0.6061207208481452 0.5899285921494689 0.5899285921494677 0.5638365136090939
0.05 4 700.0 -0.6488065832909178 0.32614790993427745 1.0 0.6063992871883164 0.6063992871883147 0.5909880839078275 0.5909880839078273 0.5660227255099591
0.05 4 800.0 -0.6488065832909171 0.32614790993427745 1.0 0.6064764889018979 0.6064764889018973 0.5912868968684175 0.5912868968684146 0.566658899979208
