# uuid CTM_BFGS100LS_U1B_D6-chi144-j20.05-run0-iD6j2005chi181n0
# j2 D chi_obs energy m l0 l1 l2 l3 l4 l5
0.05 6 36.0 -0.6491265070606556 0.30643678152987464 1.0 0.8164895813996547 0.8164895813996528 0.6929895992793818 0.6929895992793816 0.633566464664805
0.05 6 72.0 -0.6492493111531682 0.3058825428101199 1.0 0.8311712806993544 0.8311712806993472 0.7333806610781798 0.7333806610781748 0.6708496410133857
0.05 6 108.0 -0.6492603590727033 0.3058303555005041 1.0 0.8411108316822976 0.8411108316822727 0.7705042262065361 0.7705042262064611 0.6842322460416296
0.05 6 144.0 -0.6492636635555256 0.3058203993297989 1.0 0.8437996172059092 0.8437138488585454 0.7796028547586557 0.7792535704301 0.6890380165396903
0.05 6 180.0 -0.649264960488865 0.30581696489591104 1.0 0.8464872418464752 0.8464872418464725 0.7893690918468207 0.7893690918468194 0.6987136326626002
0.05 6 216.0 -0.649265487089782 0.3058155314944493 1.0 0.8481255390656508 0.848125539065649 0.7956821864005843 0.7956821864005763 0.7119906476378876
0.05 6 252.0 -0.6492657200859063 0.30581491971911373 1.0 0.8497705381374431 0.8497705362681054 0.8021942964449573 0.8021942898672882 0.7262478889545192
0.05 6 288.0 -0.649265850336885 0.3058146630275347 1.0 0.8513079157836172 0.851307915783614 0.8084403914999553 0.8084403914999541 0.7402976459301189
0.05 6 360.0 -0.6492659436313146 0.30581443849481593 1.0 0.8529568023796628 0.852956802379662 0.8147041725925328 0.8147041725925315 0.752885034375405
0.05 6 432.0 -0.6492659800352314 0.3058143612426527 1.0 0.8538594479721469 0.8538594479721456 0.8180906802688366 0.8180906802688349 0.7596017383007517
0.05 6 504.0 -0.6492659992768297 0.30581432780398166 1.0 0.8544741298023272 0.854474129802326 0.82040083885395 0.8204008388539491 0.7642475375409725
0.05 6 576.0 -0.6492660076685053 0.305814313577982 1.0 0.8551851289985889 0.855185128998583 0.8231637600575064 0.8231637600575058 0.7701097078261212
0.05 6 648.0 -0.649266012254101 0.305814306530897 1.0 0.8560311091370792 0.856031109110116 0.8265942156795953 0.826594215575979 0.7778973938973057
