# uuid CTM_BFGS100LS_D3-chi72-j20.15-run0_ctm8_iD3j20rnd54313n0
# j2 D chi_obs energy m l0 l1 l2 l3 l4 l5
0.15 3 36.0 -0.6082885923609427 0.32164640186347737 1.0 0.5927036407188424 0.5918457864948866 0.5830182579822195 0.5821537861985667 0.524891834653104
0.15 3 37.0 -0.6082899231065683 0.3216349760877387 0.9999999999999999 0.5928539988135815 0.5919972383379111 0.5849091723524158 0.5840432038264143 0.5370637140718066
0.15 3 45.0 -0.6083072817767067 0.3215846684413697 1.0 0.5962651282320974 0.595392268579258 0.5900480151019508 0.5891668662262952 0.5384430023649166
0.15 3 54.0 -0.6083165279469193 0.3215606682489337 1.0 0.6007829996472669 0.5998947481475021 0.5923928542312947 0.5915004300740183 0.5405337198699666
0.15 3 63.0 -0.6083224932588903 0.3215454100060344 1.0 0.605701868804063 0.6010379074569621 0.5944637650228223 0.5935828093240663 0.5450965377274583
0.15 3 72.0 -0.6083260334019823 0.3215403763192227 1.0 0.6115428524178144 0.6106727852200682 0.5991995782463901 0.5948222768588365 0.5462978571408522
0.15 3 73.0 -0.6083262097328398 0.3215399545869399 1.0 0.6116934691203992 0.6107937843372404 0.5992155821777697 0.5983119136007322 0.5464067434755191
0.15 3 108.0 -0.6083305645076039 0.3215352297414863 1.0 0.6177409264843716 0.6168206546578888 0.6087060423477225 0.6078078602513198 0.5552405811211878
0.15 3 144.0 -0.6083311494742868 0.3215345446008353 0.9999999999999999 0.6221514855165561 0.6212686321746835 0.6116985718003198 0.6107950956074021 0.5586462527964189
0.15 3 180.0 -0.608331285529959 0.3215344027870073 1.0 0.6250851847593991 0.6241779372693378 0.616117928883592 0.6152625302802424 0.5626560384387175
0.15 3 216.0 -0.608331323484362 0.32153436799607626 1.0 0.626450946105437 0.6255494740736468 0.6180672451240506 0.6171577181091406 0.5674910889995965
0.15 3 252.0 -0.6083313389005774 0.3215343556641255 1.0 0.6287419796866343 0.6278412724738197 0.6195512562790353 0.6186462933775086 0.57616934369367
0.15 3 270.0 -0.6083313417782807 0.32153435276326353 1.0 0.6291856731938068 0.6282863405491547 0.6199202239673933 0.6190151723888381 0.5777349696423258
