# uuid CTM_BFGS100LS_D5-chi100-j20.1-run0_ctm8_iD5j201n0
# j2 D chi_obs energy m l0 l1 l2 l3 l4 l5
0.1 5 50.0 -0.6294019323526432 0.297217006496518 1.0 0.785207777728323 0.7827675966187835 0.6711473175736427 0.6618729428367625 0.5990528506560832
0.1 5 75.0 -0.6294501581626313 0.2971119092462851 1.0 0.7918937634227716 0.7916224625798259 0.6915771437387236 0.6899775423134814 0.6164674416143054
0.1 5 100.0 -0.6294598075170343 0.29709075038461746 1.0 0.8001683296400377 0.799917020711558 0.7224462205345654 0.7213862511892517 0.6301017422275413
0.1 5 125.0 -0.6294624780089713 0.29708492387126395 1.0 0.8036630976334564 0.8026290168083384 0.7346066574441558 0.7308211499399327 0.635652572820611
0.1 5 150.0 -0.6294636058666596 0.2970825442437505 1.0 0.8053609347503197 0.8048141259316748 0.7403749680296183 0.7384936799315577 0.6421931356789106
0.1 5 175.0 -0.6294642013495493 0.29708139103883585 1.0 0.8067583811962852 0.8060729474816247 0.74512087300344 0.7429325975453802 0.6497882361141786
0.1 5 200.0 -0.6294645176495265 0.2970808415165123 1.0 0.8079179708079386 0.8076966728447222 0.7493710809465473 0.748899774633384 0.6579489566553399
0.1 5 225.0 -0.6294646822754226 0.2970805602783599 1.0 0.8095708510838475 0.8089113115152462 0.7563984576153756 0.7530325856031389 0.6722633011955913
0.1 5 250.0 -0.6294647904054959 0.29708040267380764 1.0 0.8108482936872812 0.8103918037003303 0.7608053792010054 0.7595417011435757 0.6821575342106175
0.1 5 275.0 -0.6294648558688112 0.29708031289345843 1.0 0.8118225187844167 0.8113212051524332 0.7645879616140617 0.7631890877055468 0.6901011857414187
0.1 5 300.0 -0.6294648988637165 0.29708025641233776 1.0 0.8125515228402381 0.811953553925233 0.7673942138645765 0.7656162552696226 0.6959452067520421
0.1 5 350.0 -0.6294649441770239 0.29708019711067835 0.9999999999999999 0.8136061017518603 0.8131898008379039 0.7713907952636413 0.7702915077896938 0.7040140423742782
0.1 5 400.0 -0.6294649657862607 0.29708017036677686 1.0 0.8144686923232486 0.8138810646301711 0.7746540246732414 0.7728994094315625 0.7106046433762274
0.1 5 450.0 -0.6294649777153005 0.2970801574828312 1.0 0.8150308411888885 0.8145740002244464 0.7767830066263148 0.7756001870078432 0.714922414284316
0.1 5 500.0 -0.6294649842732718 0.29708015059094717 1.0 0.8155414256899854 0.8153633233894395 0.7787255306229509 0.7787229134772109 0.718923628999904
