# uuid CTM_BFGS100LS_D4-chi96-j20.1-run0_ctm8_iD4j20cJ2Pn0
# j2 D chi_obs energy m l0 l1 l2 l3 l4 l5
0.1 4 32.0 -0.6290069502570567 0.30783731451845875 1.0 0.8108806651748942 0.8051507674375039 0.7028955305749438 0.6919197330181338 0.6548817372294758
0.1 4 40.0 -0.6291287194204789 0.30750499990816915 1.0 0.8271212921013329 0.8133878306507173 0.7264951781742998 0.7133064118910437 0.6886929024589382
0.1 4 48.0 -0.629181157359352 0.3073374050543802 1.0 0.8327109155560654 0.8228371555632222 0.7389227504342638 0.7253287697188586 0.7026827959481167
0.1 4 64.0 -0.6292396468831232 0.307210542490725 0.9999999999999999 0.8412772751645675 0.8357770345453901 0.7539842082217083 0.7442119715451742 0.7285633277099632
0.1 4 96.0 -0.6292694599962861 0.3071478153418292 1.0 0.8535374555386077 0.8463454856301215 0.7740543678302926 0.7705545497090197 0.7605389725114408
0.1 4 128.0 -0.6292771243130778 0.30713466470042267 1.0 0.858902566757811 0.8527850274750375 0.7892908084686319 0.78232842699717 0.7815441171381561
0.1 4 160.0 -0.6292797069325854 0.30713065592126515 1.0 0.8625145686107485 0.8556815844406886 0.8029788501611255 0.7915465999310358 0.7872926716634732
0.1 4 192.0 -0.6292810395045554 0.30712919096539926 0.9999999999999999 0.8647679558819162 0.858445948722766 0.8112786301673875 0.8025653087882514 0.7909600071086628
0.1 4 228.0 -0.6292816656670035 0.3071285130998999 1.0 0.8662046899784325 0.859906719581105 0.8165546291903383 0.807939359985283 0.7935067614190573
0.1 4 264.0 -0.6292819528851388 0.3071281850632826 0.9999999999999999 0.8675890632455076 0.8616924476283729 0.8218413058650151 0.8148440273784431 0.7957422738805942
0.1 4 300.0 -0.629282117947947 0.3071280275903531 0.9999999999999999 0.8690587880491515 0.8626202970831823 0.8276488631588208 0.8183583662771259 0.7978398273918298
