# uuid CTM_BFGS100LS_D5-chi100-j20.05-run0_ctm8_iD5j2005n0
# j2 D chi_obs energy m l0 l1 l2 l3 l4 l5
0.05 5 50.0 -0.6491781513060886 0.30931087980889765 1.0 0.7910391271263986 0.7906319213957276 0.67406394717215 0.6675943581758716 0.6001215065457483
0.05 5 75.0 -0.6492268323357552 0.3091632320856517 1.0 0.7979056667739355 0.7974155298558426 0.6920063188475089 0.6882003460819771 0.6110957270216542
0.05 5 100.0 -0.6492375734793991 0.3091322485279934 0.9999999999999999 0.8071657966298644 0.8066085362733287 0.7258842001489278 0.7230179475939268 0.6299543257338287
0.05 5 125.0 -0.6492408993124179 0.3091228815809778 1.0 0.8108555226947077 0.8101958418347971 0.7381838898534362 0.7361594826191684 0.6401557143137377
0.05 5 150.0 -0.6492426791597762 0.3091191739924221 1.0 0.8129239969673991 0.812317522709397 0.7454171038665957 0.7431680857683858 0.6484183413341499
0.05 5 175.0 -0.6492436443358771 0.3091174441820666 1.0 0.814872049626355 0.8137713766244871 0.7505384758095055 0.7500278863082528 0.656757746826219
0.05 5 200.0 -0.649244168970218 0.3091164433639 1.0 0.8165390060377478 0.8152967225420368 0.7562718495879552 0.7559461092107959 0.6662315260210264
0.05 5 225.0 -0.649244515281512 0.3091159163244149 1.0 0.8177680582758999 0.8162904887706897 0.7608997670781361 0.7594238015889352 0.6723056757751535
0.05 5 250.0 -0.6492447048136076 0.3091156111302076 0.9999999999999999 0.8185596520100112 0.8177863972373938 0.7652408712797678 0.7637670476737308 0.6842895729602605
0.05 5 275.0 -0.6492448118709412 0.3091154380853357 1.0 0.8193254083590714 0.8186160959473764 0.7683789294912695 0.7667905177712911 0.690510477868614
0.05 5 300.0 -0.649244883473464 0.30911532149798204 1.0 0.8200415145642745 0.8197255154931746 0.7727458064569418 0.7695495389266546 0.6997514751639037
0.05 5 350.0 -0.6492449730303534 0.3091151985377831 1.0 0.8218539780742417 0.8207104255423501 0.7767828967957611 0.7763886539525948 0.7067742481890987
0.05 5 400.0 -0.6492450172236687 0.30911514003783674 0.9999999999999999 0.8228424447256916 0.8217099806970751 0.7805630155931944 0.780134882854762 0.7141338429220693
0.05 5 450.0 -0.6492450424949078 0.309115110303472 1.0 0.8237924897284785 0.8223544654708321 0.7842640379286829 0.7825384647440303 0.7201935577397148
0.05 5 500.0 -0.6492450567180285 0.3091150938323368 0.9999999999999999 0.8242879981698696 0.8228408047753393 0.7861087881783158 0.7843897565725715 0.7238353020268337
