# uuid CTM_BFGS100LS_D6-chi181-j20.0-run0_ctm8_iD6c144n0
# j2 D chi_obs energy m l0 l1 l2 l3 l4 l5
0.0 6 36.0 -0.6692534533358303 0.31715600583386583 1.0 0.819656402178879 0.8173876502452061 0.6899996486361208 0.6883168765571794 0.635453186800224
0.0 6 37.0 -0.6692640159982606 0.3170769766487984 1.0 0.8204340605726754 0.8181906939257012 0.6919015952828876 0.6902751466169119 0.6416554225497169
0.0 6 72.0 -0.669400587038083 0.31652379205964637 1.0 0.8361627855186737 0.8329088368280821 0.7371061360422467 0.7309171062331127 0.6700641140287867
0.0 6 73.0 -0.6694018564949735 0.316520046614517 1.0 0.8383694528866508 0.8331943392742004 0.7459583798148678 0.731881501401306 0.6755467088234536
0.0 6 108.0 -0.6694143488693056 0.31646080794329756 1.0 0.8458677152878582 0.8433821784360683 0.7731334426588824 0.7703204498394662 0.6904182017073077
0.0 6 109.0 -0.6694145712345646 0.31646009811018544 1.0 0.8463303669996074 0.8438105189765648 0.7748712939317877 0.7718800524357566 0.6910794322806744
0.0 6 144.0 -0.6694183310013936 0.3164486821170299 1.0 0.8492287396984942 0.8467984354167467 0.7847085526190164 0.7819263804766415 0.6968776959234227
0.0 6 145.0 -0.6694183990039136 0.31644853254017885 1.0 0.8493216168411619 0.8468082333259487 0.7850453641461613 0.7819570128686668 0.6971113518255454
0.0 6 180.0 -0.6694200194335043 0.3164446363812218 0.9999999999999999 0.851406185416423 0.8489749228127502 0.7923437471484908 0.7896138373702559 0.7032514066736578
0.0 6 181.0 -0.6694200317058502 0.31644455201138955 1.0 0.8514192770638778 0.8490387591999907 0.7923753278592571 0.7898548291099031 0.7032992106277454
0.0 6 216.0 -0.6694206253828967 0.31644283922324434 1.0 0.8530943451042458 0.8504456535811764 0.798772444963231 0.7950772987322793 0.7118907579971296
0.0 6 217.0 -0.6694206364547857 0.31644280401940034 1.0 0.8531597390148083 0.8504854347002556 0.7989990030752935 0.7952086500433213 0.7122848990922732
0.0 6 288.0 -0.6694210801108761 0.3164416988927646 1.0 0.8564323223217337 0.854062079969246 0.8122098451541094 0.809698997359029 0.7417977154290543
0.0 6 289.0 -0.6694210831491328 0.3164416938361926 1.0 0.8564542164891082 0.8540657183049829 0.8122925654489468 0.8097122971146313 0.7419604815570109
0.0 6 360.0 -0.6694211917609028 0.3164414151516596 1.0 0.8584258051125945 0.8560756976240281 0.8198729990644945 0.8174486821952308 0.7574449517753732
0.0 6 361.0 -0.6694211929530958 0.31644141269850085 1.0 0.8584441467480546 0.8560866070071665 0.81994197797164 0.8174888233052281 0.7575831008407022
0.0 6 432.0 -0.6694212474801756 0.3164413148188567 1.0 0.8592430718746 0.8568827010531191 0.8229090244903515 0.8204274346303564 0.7633938686583851
0.0 6 433.0 -0.6694212479231167 0.3164413139325293 1.0 0.8592615460545991 0.8569080916679634 0.8229773412819967 0.8205218005634533 0.7635254463695064
