# uuid CTM_BFGS100LS_U1B_D7-chi147-j20.15-run0-c2U1guess0AD7j20chi147n0
# j2 D chi_obs energy m l0 l1 l2 l3 l4 l5
0.15 7 49.0 -0.6100729048809865 0.27828255664271684 1.0 0.8423307944824285 0.8423307944824279 0.7258685674914507 0.7258685674914502 0.681572894776371
0.15 7 98.0 -0.6101432132772154 0.2777783464193808 0.9999999999999999 0.857951406608844 0.8579514066088435 0.7760100638176146 0.7760100638176112 0.7080117750605077
0.15 7 147.0 -0.6101535957063005 0.2777196952308469 0.9999999999999999 0.8639987369123868 0.8639987369123749 0.7980718191603636 0.798071819160347 0.7206212827939884
0.15 7 196.0 -0.6101558493180497 0.27770309514385894 1.0 0.868306106342025 0.8683014952805428 0.8134041028461941 0.8133920882287865 0.7320203288962196
0.15 7 245.0 -0.6101571467667041 0.27769806727162294 1.0 0.8702759052954276 0.8702759052954263 0.8204076827632745 0.8204076827632708 0.7441509659780194
0.15 7 294.0 -0.6101576456882336 0.27769608181541466 1.0 0.8713906277156164 0.8713906277156128 0.824260469995996 0.8242604699959952 0.7506954355354565
0.15 7 343.0 -0.6101579188972709 0.27769520702873063 1.0 0.8723489379385184 0.8723489379385138 0.8277977840933812 0.8277977840933812 0.7573411424993728
0.15 7 392.0 -0.6101580477497692 0.2776947150604262 1.0 0.8738093730534664 0.8738093730534654 0.8334688090828337 0.8334688090828313 0.768864124408687
0.15 7 441.0 -0.6101581708701185 0.277694439401575 1.0 0.8744799323922829 0.8744799323922804 0.8360876294585908 0.8360876294585904 0.7743895621910196
0.15 7 490.0 -0.6101582382040248 0.27769425901884104 1.0 0.8749585102461261 0.8749585102461256 0.8379065629293045 0.8379065629293041 0.778124268598594
0.15 7 539.0 -0.6101582825011074 0.27769415966158173 1.0 0.8759246485147324 0.8759246485147252 0.8417830244088347 0.8417830244088209 0.7866392665276583
0.15 7 588.0 -0.6101583127881954 0.2776940946445734 0.9999999999999999 0.8762804156725026 0.8762804156724976 0.8431316485227138 0.8431316485227122 0.7894160303696519
0.15 7 637.0 -0.6101583294581157 0.2776940517095723 1.0 0.8765964168707916 0.8765964168707906 0.8443482126264502 0.8443482126264436 0.7919764187720125
