# uuid CTM_BFGS100LS_U1B_D3-chi72-j20.15-run0-iU1BD3j20c72n0
# j2 D chi_obs energy m l0 l1 l2 l3 l4 l5
0.15 3 36.0 -0.6069575687607066 0.3357740615906459 1.0 0.352327045557374 0.35232704555737343 0.3099834837387255 0.3099834837387254 0.25653460285238533
0.15 3 37.0 -0.6069575688986651 0.3357740615374958 1.0 0.3552428766468874 0.3552428766468867 0.319806811252257 0.31980681125225696 0.2724241315843678
0.15 3 45.0 -0.6069575691141691 0.33577406151161443 0.9999999999999999 0.3580166379585167 0.3580166379585153 0.3293041899289438 0.3293041899289429 0.28870902781143426
0.15 3 54.0 -0.6069575691509971 0.3357740615101242 1.0 0.3581928967948845 0.3581928967948826 0.32986756606803075 0.3298675660680286 0.2895867291358397
0.15 3 63.0 -0.6069575691566559 0.3357740615097218 0.9999999999999999 0.3595914845765317 0.35959148457653056 0.3349120718731767 0.33491207187317634 0.29902559892430874
0.15 3 72.0 -0.6069575691737499 0.3357740615095428 1.0 0.3596336582028161 0.35963365820281523 0.3350634069677479 0.3350634069677467 0.29930560548562873
0.15 3 73.0 -0.6069575691737495 0.3357740615095426 1.0 0.359633658202817 0.3596336582028168 0.3350634069677484 0.33506340696774717 0.2993056054856286
0.15 3 108.0 -0.6069575691842954 0.33577406150948635 1.0 0.36231777229875806 0.36231777229875733 0.3449876009066677 0.3449876009066657 0.31872958805477664
0.15 3 144.0 -0.6069575691843616 0.3357740615094853 1.0 0.3625285570158688 0.3625285570158679 0.34575423942361305 0.3457542394236122 0.3201930863962648
0.15 3 180.0 -0.606957569184374 0.3357740615094852 1.0 0.3626756052640615 0.3626756052640612 0.3462786588282747 0.3462786588282735 0.3211688931702372
0.15 3 216.0 -0.6069575691843757 0.3357740615094852 1.0 0.36336576242678786 0.36336576242678725 0.3488700883497401 0.3488700883497392 0.3263787220615036
0.15 3 252.0 -0.6069575691843754 0.3357740615094852 1.0 0.36394446333527314 0.36394446333527236 0.3510799865186159 0.3510799865186155 0.33097154970884396
0.15 3 270.0 -0.6069575691843762 0.3357740615094851 1.0 0.36416333720211336 0.36416333720211275 0.35192753485110095 0.3519275348510998 0.33277630974345995
