# uuid CTM_BFGS100LS_U1B_D6-chi253-j20.5-run0-c3U1BD6j205chi197n0
# j2 D chi_obs energy m l0 l1 l2 l3 l4 l5
0.5 6 36.0 -0.4944778232706379 0.10096676887656722 1.0 0.5835171259461065 0.575701750128623 0.528616865331116 0.48423981661635346 0.4673244040027577
0.5 6 37.0 -0.494505463709115 0.10015039563531683 1.0 0.5852098356657639 0.5852098356657622 0.5309623012621982 0.48737729291927606 0.4677905805957872
0.5 6 72.0 -0.4954885970981553 0.09766526192759081 1.0 0.6185691283118032 0.6185691283118018 0.5719527060032795 0.5284163389404993 0.4915598324068355
0.5 6 73.0 -0.4954885970981568 0.09766526192759162 1.0 0.6185691283117994 0.6185691283117988 0.5719527060032765 0.5284163389404958 0.491559832406835
0.5 6 108.0 -0.4958310746141778 0.09706176806701106 1.0 0.6389445920327652 0.638944592032763 0.588029682838024 0.5436766482487958 0.5036715202977559
0.5 6 109.0 -0.49583107461417963 0.09706176806701067 0.9999999999999999 0.638944592032766 0.6389445920327641 0.588029682838023 0.5436766482487951 0.5036715202977577
0.5 6 143.0 -0.4959380177571103 0.09687162450059147 1.0 0.6471453948773759 0.6471453948773753 0.5979931424439666 0.5552176199797143 0.5101279563433375
0.5 6 144.0 -0.4959431164732412 0.09686937257373748 1.0 0.6472341313062255 0.6472341313062229 0.5981127072538616 0.5553271183189573 0.5104711735649008
0.5 6 145.0 -0.4959431164732416 0.09686937257373682 0.9999999999999999 0.6472341313062242 0.647234131306224 0.598112707253863 0.555327118318958 0.510471173564905
0.5 6 179.0 -0.49599699840803246 0.09675929033961617 0.9999999999999999 0.6554484992618643 0.6554484992618617 0.6034638049415948 0.5619920778242153 0.5227085361663483
0.5 6 180.0 -0.4959969984080332 0.09675929033961592 0.9999999999999999 0.6554484992618632 0.6554484992618629 0.6034638049415935 0.561992077824213 0.5227085361663483
0.5 6 181.0 -0.49600213822587585 0.09675665338407949 0.9999999999999999 0.6562824938007459 0.6562824938007433 0.6034974672640291 0.5620279431798123 0.5249441622955449
0.5 6 216.0 -0.4960316260917058 0.09670356365110497 1.0 0.6610329437167337 0.6610329437167326 0.6086362618554515 0.5687924665014458 0.5372212131866386
0.5 6 252.0 -0.4960520919841027 0.09668196937869714 1.0 0.6647396591709218 0.6647396591709213 0.6124240713984945 0.5734332127171218 0.5475291950689705
0.5 6 288.0 -0.49606181533137594 0.09667073833290174 1.0 0.6670632831014791 0.6670632831014787 0.6155368290540169 0.5769378671952391 0.5544139661204831
0.5 6 360.0 -0.49607501458894804 0.09665822651705616 1.0 0.670564607261372 0.6705646072613661 0.6183868586967911 0.5803501768093772 0.5645486709509323
0.5 6 432.0 -0.49608274643158135 0.09665063745088698 1.0 0.6738218631635527 0.6738218631635494 0.6213287958271755 0.583937733896016 0.5746926430042796
0.5 6 504.0 -0.4960867183488579 0.09664666737540481 1.0 0.677585342964198 0.6775853429641965 0.6231269536729177 0.5868553452999125 0.5868553452999116
0.5 6 576.0 -0.4960888529843371 0.09664442558678166 0.9999999999999999 0.6799468226549492 0.6799468226549455 0.6248200827000315 0.5945046697576198 0.5945046697576165
0.5 6 648.0 -0.49609026543001766 0.0966430262372086 0.9999999999999999 0.6816123759820476 0.6816123759820468 0.6264553084777928 0.5997176677764753 0.599717667776474
