# uuid CTM_gesdd-D3-chi72-j20.5-run0-iJ2Pc4vn0
# j2 D chi_obs energy m l0 l1 l2 l3 l4 l5 l6 l7 l8 l9
0.5 3 27.0 -0.49104640975943203 0.16826615262336014 1.0 0.5064189919415018 0.5063607266399742 0.47022152845559034 0.4243585123619567 0.42423432508334713 0.3936329356220518 0.3868465401416266 0.3645871762973519 0.3579795767584857
0.5 3 54.0 -0.49105754058052825 0.16826459864736104 1.0 0.5163562232074658 0.5163551757452133 0.47885522400175373 0.45537971615692724 0.4553045165647094 0.41924833660264194 0.3916238275245385 0.3751699252815733 0.3750108792902642
0.5 3 81.0 -0.4910577328081761 0.16826458423939838 1.0 0.5225501134967805 0.5225032052125247 0.48506824412749483 0.47669418537633834 0.47659045999638283 0.44022386323166784 0.4114574833772801 0.41123663084177126 0.3938576577883967
0.5 3 108.0 -0.49105775698542387 0.16826458346617648 1.0 0.5250420865511267 0.5250012478740685 0.4866741742182473 0.485621586113864 0.4855444123462673 0.4459271418673207 0.42789187029534104 0.4277690206419487 0.3949127673021901
0.5 3 144.0 -0.4910577594006529 0.1682645834088941 1.0 0.5267520310443201 0.5267169981253211 0.49196251468495644 0.4919053394530881 0.48885622221068326 0.4537960175417069 0.4402635194881834 0.44017688200336635 0.4027886262698514
0.5 3 216.0 -0.49105775959620757 0.16826458339928177 1.0 0.5289529545617042 0.528920847148626 0.5001025048370494 0.5000562961451295 0.49145799946531366 0.4633413222742559 0.45616584842530056 0.45610031114369565 0.4211846608547228
